"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.681169792E0,-1.522996624E-2,4.876513900E-3,-2.498164415E-2,2.966167231E-2
2.691147792E0,-2.242812054E-3,-1.280533832E-2,-2.782572985E-2,3.071283343E-2
2.701125792E0,-1.199051969E-2,2.948001679E-4,-3.486168444E-2,3.686728240E-2
2.711103792E0,-1.862101670E-2,1.540540326E-3,-2.034187853E-2,2.762078112E-2
2.721080792E0,-1.839795570E-2,8.832173562E-3,-1.944374621E-2,2.818778690E-2
2.731058792E0,-1.617160893E-2,4.750944944E-3,-2.138911486E-2,2.723208856E-2
2.741036792E0,-4.915039286E-3,-6.888805758E-3,-2.378354967E-2,2.524421698E-2
2.751014792E0,-1.409435702E-2,-9.836103944E-3,-1.525070786E-2,2.297790092E-2
2.760991792E0,-2.824040993E-3,6.071968004E-4,-1.495191514E-2,1.522838343E-2
2.770969792E0,-1.207973084E-2,-1.220634590E-2,-2.468109727E-2,3.006777910E-2
2.780947792E0,8.559709301E-3,-1.028168005E-2,-1.884382188E-2,2.310998034E-2
2.790925792E0,-2.843748508E-3,-4.324902194E-3,-2.528043687E-2,2.580488661E-2
2.800902792E0,-8.262211648E-3,1.060302109E-2,-3.411265612E-2,3.666553566E-2
2.810880792E0,-5.272126005E-3,-1.169733664E-2,-2.258779407E-2,2.597751793E-2
2.820858792E0,-3.190609052E-2,-5.827801069E-3,-3.067040026E-2,4.463894409E-2
2.830836792E0,-1.431761787E-2,4.535484184E-3,-1.630028307E-2,2.216447668E-2
2.840814792E0,-8.399602943E-3,9.100277536E-4,-1.674934924E-2,1.875958901E-2
2.850791792E0,-8.656660019E-4,8.128653020E-3,-2.528160632E-2,2.657035934E-2
2.860769792E0,-5.167979328E-3,7.210969068E-3,-1.764748156E-2,1.975195410E-2
2.870747792E0,-3.636971847E-3,-1.214093931E-2,-1.615234852E-2,2.053115521E-2
2.880725792E0,-9.179025369E-3,7.739575636E-3,-3.052129626E-2,3.279794297E-2
2.890702792E0,-9.300065017E-4,-2.992833378E-3,-3.561129749E-2,3.574893666E-2
2.900680792E0,2.626527016E-2,1.861068243E-3,-1.675168812E-2,3.120812469E-2
2.910658792E0,-1.080991431E-3,-7.453747289E-3,-2.408643544E-2,2.523654618E-2
2.920637458E0,-1.681125892E-3,-1.748034256E-2,-2.663114369E-2,3.189994317E-2
