"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.073266667E0,-2.183088114E-2,-4.535451750E-2,-5.249162436E-2,7.272544435E-2
2.083212667E0,-2.067966030E-2,-4.381120431E-2,-7.225112021E-2,8.699019683E-2
2.093158667E0,-2.274002267E-2,-4.588105927E-2,-8.856719077E-2,1.023050708E-1
2.103104667E0,-3.377868874E-2,-3.986534787E-2,-6.596477866E-2,8.415222990E-2
2.113050667E0,-5.145128592E-2,-4.019684846E-2,-9.832093120E-3,6.602796001E-2
2.122996667E0,-6.853604150E-2,-3.578880616E-2,2.369642615E-2,8.086747333E-2
2.132942667E0,-7.925021907E-2,-3.112159518E-2,3.806654334E-2,9.326420874E-2
2.142888667E0,-7.705494591E-2,-2.668560502E-2,1.990392208E-3,8.156928261E-2
2.152834667E0,-7.692680966E-2,-1.567185357E-2,-3.438455164E-2,8.570670003E-2
2.162780667E0,-7.447520918E-2,-7.879123092E-5,-5.114968836E-2,9.034851194E-2
2.172726667E0,-7.539196580E-2,2.989484933E-3,-6.851357996E-2,1.019166138E-1
2.182672667E0,-7.722316300E-2,8.494442040E-3,-7.914089441E-2,1.109001967E-1
2.192618667E0,-7.147449120E-2,1.100675306E-2,-5.594031215E-2,9.142794993E-2
2.202564667E0,-8.279925970E-2,3.190071839E-3,7.826498151E-3,8.322949020E-2
2.212510667E0,-7.292654671E-2,-3.486891123E-3,4.195552647E-2,8.420632889E-2
2.222456667E0,-6.201351812E-2,-1.164800989E-2,1.815501988E-2,6.565788080E-2
2.232402667E0,-6.071184112E-2,-2.290728045E-2,-1.305683255E-3,6.490281934E-2
2.242348667E0,-5.723661702E-2,-3.507654678E-2,-3.169249356E-2,7.423482073E-2
2.252294667E0,-5.957910297E-2,-4.184587747E-2,-6.477370083E-2,9.744936784E-2
2.262240667E0,-4.870852608E-2,-4.491149955E-2,-7.749841154E-2,1.019586539E-1
2.272186667E0,-4.343261994E-2,-5.112323885E-2,-6.806919158E-2,9.556878605E-2
2.282132667E0,-3.148505673E-2,-4.720158897E-2,-2.870105803E-2,6.358497881E-2
2.292078667E0,-2.477777733E-2,-5.163979924E-2,7.223650217E-3,5.773030605E-2
2.302024667E0,-1.464699884E-2,-5.412170931E-2,3.506516755E-2,6.613062807E-2
2.311970667E0,-1.173677108E-2,-5.304724689E-2,2.772983551E-2,6.099758991E-2
2.321916667E0,-2.652162032E-2,-5.529776253E-2,-1.912273407E-2,6.424109155E-2
2.331862667E0,-3.829926481E-2,-5.952566490E-2,-4.262386322E-2,8.262525148E-2
2.341808667E0,-4.016047695E-2,-5.674405305E-2,-9.157207489E-2,1.149704152E-1
2.351754667E0,-4.877088572E-2,-5.682870520E-2,-8.558452606E-2,1.137225225E-1
