Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
10.1,-0.512,-2.47,3.31,4.16,ComeHere
10.1,-0.601,-2.83,3.23,4.34,ComeHere
10.1,-0.65,-2.95,3.15,4.36,ComeHere
10.1,-0.668,-3.02,3.08,4.36,ComeHere
10.1,-0.713,-3.14,2.94,4.36,ComeHere
10.2,-0.673,-3.32,2.81,4.4,ComeHere
10.2,-0.537,-3.33,2.84,4.41,ComeHere
10.2,-0.351,-3.54,2.5,4.35,ComeHere
10.2,-0.391,-4.1,2.16,4.65,ComeHere
10.2,-0.373,-4.35,1.76,4.71,ComeHere
10.2,-0.491,-4.23,1.36,4.47,ComeHere
10.2,-0.666,-4.14,0.988,4.31,ComeHere
10.2,-0.804,-4.25,0.531,4.36,ComeHere
10.2,-0.746,-4.3,0.179,4.37,ComeHere
10.2,-0.461,-4.35,-0.269,4.38,ComeHere
10.3,-0.475,-4.31,-0.648,4.38,ComeHere
10.3,-0.528,-3.98,-0.885,4.11,ComeHere
10.3,-0.417,-3.84,-1.41,4.11,ComeHere
10.3,-0.462,-3.98,-1.94,4.45,ComeHere
10.3,-0.448,-3.95,-2.66,4.78,ComeHere
10.3,-0.275,-4.03,-3.57,5.39,ComeHere
10.3,-0.103,-4.08,-4.16,5.83,ComeHere
10.3,-0.0236,-3.89,-4.48,5.93,ComeHere
10.3,0.0264,-3.73,-4.72,6.01,ComeHere
10.3,0.104,-3.44,-4.85,5.95,ComeHere
10.4,0.498,-2.8,-5.39,6.09,ComeHere
10.4,1.05,-2.2,-5.89,6.38,ComeHere
10.4,1.48,-1.55,-6.47,6.82,ComeHere
10.4,1.63,-0.759,-7.25,7.46,ComeHere
10.4,1.74,-0.22,-7.97,8.16,ComeHere
10.4,2.04,-0.145,-8.4,8.64,ComeHere
10.4,2.41,-0.54,-8.52,8.87,ComeHere
10.4,2.42,-1.08,-8.11,8.53,ComeHere
10.4,2.16,-1.73,-6.97,7.49,ComeHere
10.4,1.83,-2.26,-5.1,5.87,ComeHere
10.5,1.47,-2.49,-3.53,4.56,ComeHere
10.5,1.04,-2.71,-2.4,3.77,ComeHere
10.5,0.663,-2.98,-1.82,3.55,ComeHere
10.5,0.473,-3.13,-1.94,3.71,ComeHere
10.5,0.438,-3.19,-2.6,4.14,ComeHere
10.5,0.427,-3.1,-3.02,4.35,ComeHere
10.5,0.592,-2.59,-2.84,3.89,ComeHere
10.5,0.692,-1.98,-2.31,3.12,ComeHere
10.5,0.729,-1.51,-1.69,2.38,ComeHere
10.5,0.946,-1.19,-1.58,2.2,ComeHere
10.6,1.01,-1.14,-1.79,2.35,ComeHere
10.6,1.07,-1.09,-2.0,2.51,ComeHere
10.6,0.832,-0.697,-2.01,2.28,ComeHere
10.6,0.372,0.113,-1.23,1.29,ComeHere
10.6,0.107,0.811,-0.254,0.857,ComeHere
10.6,-0.173,1.27,0.714,1.47,ComeHere
10.6,-0.279,1.54,1.17,1.96,ComeHere
10.6,-0.18,1.64,0.85,1.85,ComeHere
10.6,0.0869,1.5,0.212,1.51,ComeHere
10.6,-0.0799,1.81,0.183,1.82,ComeHere
10.7,-0.424,2.18,0.857,2.38,ComeHere
10.7,-0.83,2.38,2.44,3.51,ComeHere
10.7,-0.804,2.82,3.34,4.44,ComeHere
10.7,-0.524,2.6,3.44,4.34,ComeHere
10.7,-0.102,2.03,2.53,3.24,ComeHere
10.7,-0.0697,1.45,1.5,2.09,ComeHere
10.7,-0.776,1.75,1.7,2.56,ComeHere
10.7,-0.879,2.57,2.12,3.44,ComeHere
10.7,-1.01,2.27,2.45,3.49,ComeHere
10.7,-0.804,1.48,2.79,3.26,ComeHere
10.8,-0.392,1.31,2.58,2.92,ComeHere
10.8,-0.0122,1.41,1.95,2.41,ComeHere
10.8,-0.197,1.23,2.34,2.65,ComeHere
10.8,-0.439,1.84,3.42,3.91,ComeHere
10.8,-0.581,2.21,4.02,4.62,ComeHere
10.8,-0.782,1.68,4.5,4.86,ComeHere
10.8,-0.539,1.86,4.74,5.12,ComeHere
10.8,-0.505,2.32,4.94,5.48,ComeHere
10.8,-0.705,2.44,5.29,5.87,ComeHere
10.8,-0.809,2.7,5.83,6.47,ComeHere
10.9,-0.918,2.76,6.23,6.87,ComeHere
10.9,-0.949,2.63,6.36,6.95,ComeHere
10.9,-0.912,2.55,5.96,6.55,ComeHere
10.9,-0.899,2.29,5.4,5.94,ComeHere
10.9,-0.747,1.93,4.93,5.35,ComeHere
10.9,-0.533,1.41,4.55,4.79,ComeHere
10.9,-0.428,0.861,4.26,4.37,ComeHere
10.9,-0.374,0.413,3.96,4.0,ComeHere
10.9,-0.358,0.0189,3.73,3.75,ComeHere
10.9,-0.456,-0.257,3.61,3.65,ComeHere
11.0,-0.422,-0.418,3.52,3.57,ComeHere
11.0,-0.335,-0.545,3.53,3.59,ComeHere
11.0,-0.302,-0.748,3.6,3.69,ComeHere
11.0,-0.235,-0.761,3.64,3.73,ComeHere
11.0,-0.165,-0.745,3.54,3.62,ComeHere
11.0,-0.186,-0.918,3.43,3.56,ComeHere
11.0,-0.215,-1.14,3.26,3.46,ComeHere
11.0,-0.192,-1.39,3.07,3.37,ComeHere
11.0,-0.22,-1.71,2.92,3.39,ComeHere
11.0,-0.273,-1.97,2.8,3.43,ComeHere
11.1,-0.251,-2.24,2.68,3.5,ComeHere
11.1,-0.265,-2.53,2.53,3.59,ComeHere
11.1,-0.341,-2.71,2.36,3.61,ComeHere
11.1,-0.414,-2.84,2.25,3.65,ComeHere
11.1,-0.491,-3.0,2.19,3.75,ComeHere
11.1,-0.589,-3.14,2.18,3.87,ComeHere
11.1,-0.64,-3.28,2.06,3.93,ComeHere
11.1,-0.679,-3.54,2.05,4.14,ComeHere
11.1,-0.736,-3.53,1.98,4.11,ComeHere
11.1,-0.917,-3.3,1.86,3.89,ComeHere
11.2,-0.812,-3.29,1.66,3.77,ComeHere
11.2,-0.7,-3.4,1.42,3.75,ComeHere
11.2,-0.691,-3.35,1.26,3.65,ComeHere
11.2,-0.635,-3.36,1.07,3.59,ComeHere
11.2,-0.8,-3.42,1.15,3.7,ComeHere
11.2,-0.894,-3.5,1.05,3.76,ComeHere
11.2,-0.758,-3.78,0.772,3.93,ComeHere
11.2,-0.65,-3.87,0.568,3.97,ComeHere
11.2,-0.545,-3.7,-0.251,3.75,ComeHere
11.2,-0.588,-3.74,-0.985,3.91,ComeHere
11.3,-0.784,-4.04,-1.61,4.42,ComeHere
11.3,-0.881,-4.14,-2.25,4.79,ComeHere
11.3,-0.792,-3.99,-2.9,5.0,ComeHere
11.3,-0.668,-3.48,-3.29,4.84,ComeHere
11.3,-0.251,-3.25,-3.78,4.99,ComeHere
11.3,0.154,-3.39,-4.01,5.25,ComeHere
11.3,0.587,-3.51,-4.37,5.63,ComeHere
11.3,0.712,-3.55,-4.91,6.1,ComeHere
11.3,0.733,-3.57,-5.34,6.46,ComeHere
11.3,0.937,-3.57,-5.75,6.83,ComeHere
11.4,1.25,-3.44,-6.29,7.27,ComeHere
11.4,1.5,-3.13,-6.71,7.55,ComeHere
11.4,1.66,-2.82,-7.18,7.89,ComeHere
11.4,1.73,-2.74,-7.62,8.28,ComeHere
11.4,1.76,-2.94,-7.76,8.48,ComeHere
11.4,1.84,-3.17,-7.52,8.36,ComeHere
11.4,1.96,-3.4,-6.69,7.76,ComeHere
11.4,2.11,-3.42,-5.52,6.83,ComeHere
11.4,2.13,-3.51,-4.38,6.01,ComeHere
11.4,2.02,-3.55,-3.36,5.28,ComeHere
11.5,1.87,-3.44,-2.57,4.68,ComeHere
11.5,1.6,-3.19,-1.91,4.05,ComeHere
11.5,1.25,-2.86,-1.61,3.51,ComeHere
11.5,0.936,-2.71,-1.77,3.37,ComeHere
11.5,0.713,-2.55,-2.13,3.4,ComeHere
11.5,0.606,-2.1,-2.31,3.18,ComeHere
11.5,0.43,-1.41,-1.97,2.46,ComeHere
11.5,0.342,-0.953,-1.47,1.78,ComeHere
11.5,0.183,-0.666,-1.0,1.22,ComeHere
11.5,0.343,-0.279,-0.937,1.04,ComeHere
11.5,0.365,-0.166,-1.12,1.19,ComeHere
11.6,0.133,0.0678,-1.04,1.05,ComeHere
11.6,-0.186,0.756,-0.188,0.801,ComeHere
11.6,-0.205,1.47,0.995,1.79,ComeHere
11.6,-0.27,1.88,1.76,2.58,ComeHere
11.6,-0.45,2.04,2.23,3.05,ComeHere
11.6,-0.683,2.43,2.14,3.31,ComeHere
11.6,-0.875,2.85,2.06,3.62,ComeHere
11.6,-0.898,3.01,2.56,4.06,ComeHere
11.6,-0.808,3.33,3.52,4.92,ComeHere
11.6,-0.539,3.43,4.17,5.43,ComeHere
11.7,-0.355,3.51,4.46,5.69,ComeHere
11.7,-0.00633,3.55,3.51,4.99,ComeHere
11.7,-0.391,3.12,2.68,4.13,ComeHere
11.7,-1.08,2.91,2.47,3.97,ComeHere
11.7,-1.32,2.71,2.63,4.0,ComeHere
11.7,-1.39,2.39,2.74,3.89,ComeHere
11.7,-1.09,2.07,2.51,3.43,ComeHere
11.7,-0.65,1.7,1.93,2.65,ComeHere
11.7,-0.426,1.34,1.27,1.89,ComeHere
11.7,-0.644,1.2,1.29,1.87,ComeHere
11.8,-0.902,1.53,2.46,3.03,ComeHere
11.8,-0.85,2.48,3.14,4.09,ComeHere
11.8,-0.782,2.28,3.47,4.22,ComeHere
11.8,-0.418,1.88,3.42,3.93,ComeHere
11.8,-0.0234,1.76,3.04,3.51,ComeHere
11.8,-0.115,1.69,3.29,3.7,ComeHere
11.8,-0.222,1.99,4.0,4.47,ComeHere
11.8,-0.322,2.06,4.47,4.94,ComeHere
11.8,-0.441,1.74,4.85,5.17,ComeHere
11.8,-0.48,1.63,4.83,5.12,ComeHere
11.9,-0.531,1.53,4.84,5.1,ComeHere
11.9,-0.449,1.5,4.71,4.97,ComeHere
11.9,-0.427,1.3,4.62,4.82,ComeHere
11.9,-0.49,1.02,4.54,4.68,ComeHere
11.9,-0.354,0.842,4.4,4.49,ComeHere
11.9,-0.308,0.579,4.23,4.28,ComeHere
11.9,-0.315,0.0493,4.08,4.09,ComeHere
11.9,-0.279,-0.266,3.98,4.0,ComeHere
11.9,-0.203,-0.42,3.87,3.9,ComeHere
11.9,-0.162,-0.693,3.86,3.92,ComeHere
12.0,-0.0786,-0.858,3.82,3.92,ComeHere
12.0,-0.0802,-0.922,3.78,3.89,ComeHere
12.0,-0.068,-1.09,3.64,3.8,ComeHere
12.0,-0.0809,-1.25,3.47,3.69,ComeHere
12.0,-0.12,-1.44,3.28,3.59,ComeHere
12.0,-0.255,-1.72,3.16,3.61,ComeHere
12.0,-0.455,-1.94,3.26,3.82,ComeHere
12.0,-0.598,-1.99,3.49,4.06,ComeHere
12.0,-0.626,-2.15,3.52,4.18,ComeHere
12.0,-0.644,-2.6,3.63,4.52,ComeHere
12.1,-0.67,-2.93,3.52,4.62,ComeHere
12.1,-0.89,-3.23,3.35,4.74,ComeHere
12.1,-1.17,-3.48,3.43,5.03,ComeHere
12.1,-1.35,-3.72,3.34,5.18,ComeHere
12.1,-1.36,-3.94,3.3,5.32,ComeHere
12.1,-0.978,-4.43,2.91,5.39,ComeHere
12.1,-0.701,-5.0,2.42,5.6,ComeHere
12.1,-0.577,-5.17,1.76,5.49,ComeHere
12.1,-0.702,-5.04,1.45,5.29,ComeHere
12.1,-0.832,-4.91,0.986,5.08,ComeHere
12.2,-1.11,-5.1,0.315,5.23,ComeHere
12.2,-1.33,-4.98,-0.271,5.17,ComeHere
12.2,-1.13,-4.66,-1.23,4.95,ComeHere
12.2,-1.11,-4.62,-1.89,5.11,ComeHere
12.2,-1.1,-4.63,-2.12,5.21,ComeHere
12.2,-0.669,-4.64,-2.75,5.43,ComeHere
12.2,-0.326,-4.74,-3.38,5.83,ComeHere
12.2,0.0121,-4.58,-4.18,6.19,ComeHere
12.2,0.458,-4.69,-5.32,7.11,ComeHere
12.2,0.503,-4.99,-6.02,7.84,ComeHere
12.3,0.439,-5.24,-6.58,8.43,ComeHere
12.3,0.28,-5.51,-7.0,8.91,ComeHere
12.3,0.0639,-5.56,-7.26,9.14,ComeHere
12.3,-0.0873,-5.02,-7.43,8.97,ComeHere
12.3,-0.125,-4.3,-7.5,8.65,ComeHere
12.3,-0.0115,-3.82,-7.82,8.7,ComeHere
12.3,0.251,-3.24,-8.22,8.84,ComeHere
12.3,0.73,-2.53,-8.44,8.84,ComeHere
12.3,1.21,-1.94,-7.98,8.3,ComeHere
12.3,1.69,-1.68,-6.74,7.15,ComeHere
12.4,1.71,-1.39,-4.83,5.31,ComeHere
12.4,1.65,-0.923,-2.88,3.45,ComeHere
12.4,1.7,-0.334,-1.41,2.24,ComeHere
12.4,1.61,-0.0309,-0.587,1.72,ComeHere
12.4,1.28,0.199,-0.366,1.35,ComeHere
12.4,0.689,0.673,-0.431,1.05,ComeHere
12.4,0.123,1.17,-0.437,1.26,ComeHere
12.4,-0.234,1.29,-0.62,1.45,ComeHere
12.4,-0.416,1.31,-0.672,1.53,ComeHere
12.4,-0.147,1.44,-1.05,1.79,ComeHere
12.5,0.00235,1.15,-1.58,1.95,ComeHere
12.5,0.0332,0.57,-1.8,1.89,ComeHere
12.5,-0.166,0.384,-1.6,1.66,ComeHere
12.5,-0.407,1.05,-0.614,1.28,ComeHere
12.5,-0.245,1.75,0.17,1.78,ComeHere
12.5,-0.22,1.67,0.764,1.85,ComeHere
12.5,0.112,1.68,0.936,1.92,ComeHere
12.5,0.301,1.74,0.369,1.8,ComeHere
12.5,0.193,1.36,-0.154,1.38,ComeHere
12.5,-0.216,1.42,0.324,1.47,ComeHere
12.6,-0.678,1.94,1.46,2.52,ComeHere
12.6,-0.859,2.03,2.36,3.23,ComeHere
12.6,-0.829,1.78,2.87,3.48,ComeHere
12.6,-0.572,1.66,2.54,3.09,ComeHere
12.6,-0.308,1.16,1.64,2.03,ComeHere
12.6,-0.184,0.754,1.04,1.3,ComeHere
12.6,-0.431,0.948,1.16,1.56,ComeHere
12.6,-0.536,1.7,1.75,2.5,ComeHere
12.6,-0.511,1.62,1.96,2.59,ComeHere
12.6,-0.468,1.01,2.2,2.46,ComeHere
12.7,-0.109,0.835,2.24,2.39,ComeHere
12.7,0.055,0.849,2.3,2.45,ComeHere
12.7,-0.0329,0.971,2.55,2.73,ComeHere
12.7,-0.287,1.25,3.0,3.26,ComeHere
12.7,-0.534,1.36,3.51,3.8,ComeHere
12.7,-0.723,1.28,4.03,4.29,ComeHere
12.7,-0.725,1.48,4.32,4.62,ComeHere
12.7,-0.68,1.79,4.5,4.89,ComeHere
12.7,-0.648,2.05,4.61,5.08,ComeHere
12.7,-0.626,2.09,4.77,5.25,ComeHere
12.8,-0.487,2.09,5.06,5.5,ComeHere
12.8,-0.254,2.17,5.26,5.7,ComeHere
12.8,-0.216,2.19,5.26,5.7,ComeHere
12.8,-0.305,2.06,4.9,5.33,ComeHere
12.8,-0.412,1.8,4.56,4.92,ComeHere
12.8,-0.296,1.5,4.24,4.51,ComeHere
12.8,-0.191,1.14,4.04,4.2,ComeHere
12.8,-0.127,0.779,3.99,4.07,ComeHere
12.8,-0.0922,0.567,4.01,4.05,ComeHere
12.8,-0.0557,0.457,3.98,4.0,ComeHere
12.9,-0.025,0.237,3.94,3.95,ComeHere
12.9,0.00402,0.136,3.82,3.82,ComeHere
12.9,-0.0195,-0.0155,3.74,3.74,ComeHere
12.9,-0.113,-0.162,3.73,3.73,ComeHere
12.9,-0.0597,-0.316,3.58,3.59,ComeHere
12.9,0.0505,-0.654,3.47,3.53,ComeHere
12.9,0.163,-0.995,3.29,3.44,ComeHere
12.9,0.0592,-1.32,3.22,3.48,ComeHere
12.9,0.0256,-1.5,3.13,3.47,ComeHere
12.9,-0.0603,-1.62,2.97,3.38,ComeHere
13.0,-0.227,-1.87,2.89,3.45,ComeHere
13.0,-0.219,-2.14,2.76,3.5,ComeHere
13.0,-0.274,-2.33,2.67,3.56,ComeHere
13.0,-0.324,-2.58,2.58,3.66,ComeHere
13.0,-0.412,-2.91,2.41,3.8,ComeHere
13.0,-0.53,-3.22,2.34,4.01,ComeHere
13.0,-0.545,-3.44,2.01,4.02,ComeHere
13.0,-0.599,-3.8,1.78,4.24,ComeHere
13.0,-0.531,-4.12,1.73,4.5,ComeHere
13.0,-0.528,-4.14,1.72,4.51,ComeHere
13.1,-0.543,-4.12,1.57,4.44,ComeHere
13.1,-0.497,-4.02,1.39,4.29,ComeHere
13.1,-0.463,-4.15,0.913,4.27,ComeHere
13.1,-0.652,-4.1,0.695,4.21,ComeHere
13.1,-0.62,-3.88,0.461,3.96,ComeHere
13.1,-0.616,-4.0,0.245,4.06,ComeHere
13.1,-0.667,-4.35,0.136,4.4,ComeHere
13.1,-0.55,-4.31,-0.153,4.35,ComeHere
13.1,-0.437,-4.13,-0.749,4.22,ComeHere
13.1,-0.435,-3.85,-1.26,4.08,ComeHere
13.2,-0.502,-3.5,-1.66,3.91,ComeHere
13.2,-0.651,-3.22,-1.78,3.74,ComeHere
13.2,-0.631,-3.23,-2.05,3.88,ComeHere
13.2,-0.336,-3.42,-2.36,4.17,ComeHere
13.2,0.193,-3.45,-2.8,4.45,ComeHere
13.2,0.383,-3.42,-3.37,4.82,ComeHere
13.2,0.372,-3.74,-3.86,5.39,ComeHere
13.2,0.24,-3.97,-4.25,5.83,ComeHere
13.2,0.266,-3.78,-4.66,6.0,ComeHere
13.2,0.373,-3.57,-4.85,6.04,ComeHere
13.3,0.393,-3.48,-4.92,6.03,ComeHere
13.3,0.409,-3.59,-4.97,6.14,ComeHere
13.3,0.413,-3.74,-5.17,6.4,ComeHere
13.3,0.327,-3.73,-5.51,6.66,ComeHere
13.3,0.0912,-3.62,-6.04,7.04,ComeHere
13.3,-0.336,-3.48,-6.39,7.28,ComeHere
13.3,-0.488,-3.22,-6.56,7.32,ComeHere
13.3,-0.356,-3.08,-6.53,7.23,ComeHere
13.3,-0.0749,-3.05,-6.18,6.89,ComeHere
13.3,0.284,-3.04,-5.39,6.2,ComeHere
13.3,0.631,-2.97,-4.12,5.12,ComeHere
13.4,0.796,-2.63,-2.78,3.91,ComeHere
13.4,0.805,-2.01,-1.65,2.72,ComeHere
13.4,0.761,-1.54,-0.952,1.96,ComeHere
13.4,0.61,-1.16,-0.964,1.63,ComeHere
13.4,0.32,-0.534,-1.24,1.39,ComeHere
13.4,0.211,0.23,-1.4,1.43,ComeHere
13.4,0.226,0.796,-1.31,1.55,ComeHere
13.4,0.4,1.18,-1.06,1.63,ComeHere
13.4,0.633,1.5,-0.805,1.82,ComeHere
13.4,0.812,2.0,-0.255,2.17,ComeHere
13.5,0.598,2.72,0.277,2.8,ComeHere
13.5,0.426,3.61,1.14,3.81,ComeHere
13.5,0.391,4.19,1.95,4.63,ComeHere
13.5,0.182,4.49,2.34,5.07,ComeHere
13.5,-0.0181,4.43,2.29,4.99,ComeHere
13.5,-0.0878,4.18,1.68,4.51,ComeHere
13.5,-0.00238,3.73,0.665,3.79,ComeHere
13.5,-0.515,3.68,1.02,3.86,ComeHere
13.5,-0.516,4.4,2.09,4.9,ComeHere
13.5,-0.376,4.77,2.85,5.57,ComeHere
13.6,-0.464,4.12,2.76,4.98,ComeHere
13.6,-0.435,3.4,2.11,4.03,ComeHere
13.6,-0.0297,2.94,1.0,3.1,ComeHere
13.6,-0.137,2.23,0.511,2.3,ComeHere
13.6,-0.595,1.98,1.61,2.61,ComeHere
13.6,-0.46,2.78,2.56,3.81,ComeHere
13.6,-0.788,2.58,2.74,3.85,ComeHere
13.6,-0.741,1.92,2.18,3.0,ComeHere
13.6,-0.301,1.81,1.23,2.21,ComeHere
13.6,0.134,1.48,0.55,1.58,ComeHere
13.7,0.0491,1.05,0.917,1.39,ComeHere
13.7,-0.00724,1.39,2.28,2.67,ComeHere
13.7,0.0213,1.83,3.31,3.78,ComeHere
13.7,-0.18,1.67,3.77,4.13,ComeHere
13.7,-0.0414,1.53,3.57,3.88,ComeHere
13.7,-0.00589,1.53,3.25,3.59,ComeHere
13.7,-0.124,1.45,3.39,3.69,ComeHere
13.7,-0.291,1.57,3.96,4.27,ComeHere
13.7,-0.362,1.53,4.53,4.8,ComeHere
13.7,-0.34,1.23,5.09,5.25,ComeHere
13.8,-0.447,1.22,5.37,5.53,ComeHere
13.8,-0.523,1.17,5.29,5.45,ComeHere
13.8,-0.626,1.02,5.08,5.22,ComeHere
13.8,-0.574,0.841,4.8,4.9,ComeHere
13.8,-0.49,0.638,4.52,4.6,ComeHere
13.8,-0.424,0.254,4.43,4.45,ComeHere
13.8,-0.376,-0.167,4.39,4.41,ComeHere
13.8,-0.387,-0.466,4.44,4.48,ComeHere
13.8,-0.566,-0.673,4.49,4.57,ComeHere
13.8,-0.636,-0.805,4.38,4.5,ComeHere
13.9,-0.581,-0.986,4.21,4.36,ComeHere
13.9,-0.447,-1.25,4.1,4.31,ComeHere
13.9,-0.309,-1.44,3.8,4.07,ComeHere
13.9,-0.326,-1.59,3.55,3.9,ComeHere
13.9,-0.405,-1.89,3.32,3.84,ComeHere
13.9,-0.464,-2.15,3.06,3.77,ComeHere
13.9,-0.456,-2.38,2.92,3.79,ComeHere
13.9,-0.351,-2.63,2.81,3.86,ComeHere
13.9,-0.393,-2.69,2.98,4.03,ComeHere
13.9,-0.253,-2.73,3.09,4.13,ComeHere
14.0,-0.037,-3.06,3.07,4.33,ComeHere
14.0,-0.273,-3.36,3.04,4.53,ComeHere
14.0,-0.754,-3.26,2.66,4.28,ComeHere
14.0,-1.0,-3.17,2.23,4.01,ComeHere
14.0,-1.17,-3.37,2.07,4.12,ComeHere
14.0,-1.23,-3.46,2.21,4.28,ComeHere
14.0,-0.906,-3.31,2.05,4.0,ComeHere
14.0,-0.617,-3.26,2.15,3.95,ComeHere
14.0,-0.368,-3.2,2.28,3.95,ComeHere
14.0,-0.255,-3.25,1.93,3.79,ComeHere
14.1,-0.37,-3.3,1.49,3.64,ComeHere
14.1,-0.477,-3.35,0.66,3.45,ComeHere
14.1,-0.782,-3.53,-0.269,3.63,ComeHere
14.1,-0.93,-3.47,-0.97,3.72,ComeHere
14.1,-0.622,-3.49,-1.66,3.92,ComeHere
14.1,-0.225,-3.59,-2.05,4.14,ComeHere
14.1,0.254,-3.62,-2.47,4.39,ComeHere
14.1,0.617,-3.75,-2.98,4.83,ComeHere
14.1,0.906,-3.9,-3.51,5.32,ComeHere
14.1,0.993,-4.0,-4.01,5.75,ComeHere
14.2,1.07,-4.21,-4.32,6.13,ComeHere
14.2,1.1,-4.64,-4.54,6.58,ComeHere
14.2,0.954,-5.29,-4.71,7.14,ComeHere
14.2,0.889,-5.9,-5.12,7.86,ComeHere
14.2,0.786,-6.05,-5.51,8.22,ComeHere
14.2,0.68,-6.12,-5.78,8.44,ComeHere
14.2,0.548,-6.22,-6.09,8.72,ComeHere
14.2,0.445,-6.06,-6.22,8.69,ComeHere
14.2,0.409,-5.86,-6.4,8.69,ComeHere
14.2,0.374,-5.73,-6.3,8.53,ComeHere
14.3,0.534,-5.6,-6.01,8.23,ComeHere
14.3,0.617,-5.33,-5.46,7.65,ComeHere
14.3,0.611,-5.07,-4.82,7.02,ComeHere
14.3,0.577,-4.66,-3.99,6.16,ComeHere
14.3,0.744,-4.02,-2.95,5.04,ComeHere
14.3,1.09,-3.51,-1.71,4.05,ComeHere
14.3,1.31,-3.12,-0.76,3.47,ComeHere
14.3,1.38,-2.62,-0.234,2.97,ComeHere
14.3,1.23,-2.05,-0.272,2.41,ComeHere
14.3,0.95,-1.61,-0.817,2.04,ComeHere
14.4,0.758,-1.32,-1.42,2.08,ComeHere
14.4,0.505,-0.767,-1.33,1.62,ComeHere
14.4,0.314,-0.0177,-0.95,1.0,ComeHere
14.4,0.153,0.393,-0.38,0.567,ComeHere
14.4,0.139,0.72,0.194,0.758,ComeHere
14.4,0.115,1.37,0.585,1.5,ComeHere
14.4,0.179,1.93,0.635,2.04,ComeHere
14.4,-0.127,2.32,1.03,2.54,ComeHere
14.4,-0.508,3.28,2.09,3.93,ComeHere
14.4,-0.509,3.98,2.42,4.69,ComeHere
14.5,-0.624,3.77,2.12,4.37,ComeHere
14.5,-0.457,3.6,1.47,3.91,ComeHere
14.5,-0.0569,3.86,1.05,4.0,ComeHere
14.5,-0.21,4.03,1.53,4.31,ComeHere
14.5,-0.334,4.13,2.91,5.06,ComeHere
14.5,-0.594,4.3,3.44,5.54,ComeHere
14.5,-0.942,3.91,3.35,5.23,ComeHere
14.5,-0.794,3.37,2.62,4.34,ComeHere
14.5,-0.476,2.68,1.54,3.13,ComeHere
14.5,-0.742,2.06,1.19,2.49,ComeHere
14.6,-1.16,2.7,2.44,3.83,ComeHere
14.6,-0.988,3.3,3.06,4.6,ComeHere
14.6,-1.09,2.99,3.49,4.72,ComeHere
