"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.356193708E0,2.400292304E-3,6.004980840E-3,-4.225782752E-3,7.725182062E-3
2.366171708E0,-1.272227246E-2,2.084813777E-2,-3.401383817E-2,4.187412390E-2
2.376149708E0,-4.385963570E-2,3.628233857E-3,-4.449087918E-2,6.258010910E-2
2.386126708E0,-3.729638966E-2,8.533444796E-3,-1.215694606E-2,4.014513295E-2
2.396104708E0,1.318184534E-3,1.304943217E-2,-2.457935572E-2,2.785982803E-2
2.406082708E0,-1.201136181E-2,6.846367763E-3,-1.125647485E-2,1.782845451E-2
2.416060708E0,5.649230301E-3,5.281771626E-4,-3.580425560E-2,3.625103438E-2
2.426037708E0,-1.290404092E-2,1.321626054E-3,-2.113534570E-2,2.479846377E-2
2.436015708E0,6.464384125E-3,1.376489382E-3,-1.440052271E-2,1.584481112E-2
2.445993708E0,3.718666415E-3,-3.478965405E-3,-2.667558253E-2,2.715728969E-2
2.455970708E0,-1.028384763E-2,3.034878513E-3,-2.263457179E-2,2.504579505E-2
2.465948708E0,-1.063594366E-2,7.095806329E-3,-3.416060328E-2,3.647493087E-2
2.475926708E0,-1.882625740E-2,1.101337686E-2,-1.410231471E-2,2.597301903E-2
2.485904708E0,-1.906864047E-2,7.380721048E-3,-3.356184840E-2,3.929994607E-2
2.495881708E0,-2.190442814E-2,-1.182993139E-2,-3.041896999E-2,3.930731464E-2
2.505859708E0,-9.237202310E-3,-2.946768282E-3,-2.053951442E-2,2.271301395E-2
2.515837708E0,3.250371250E-3,-4.319904651E-4,-9.312860370E-3,9.873241478E-3
2.525814708E0,4.597723340E-3,3.904304663E-3,-2.278484523E-2,2.356972268E-2
2.535792708E0,-5.693441875E-3,-9.232168794E-3,-3.431087673E-2,3.598450337E-2
2.545770708E0,2.515613215E-3,-9.533757214E-3,-1.874324977E-2,2.117853273E-2
2.555748708E0,-3.307130355E-3,7.459375234E-3,-1.065888941E-2,1.342353581E-2
2.565725708E0,1.380221094E-2,9.167465698E-3,-3.610714138E-2,3.972743526E-2
2.575703708E0,-1.848590376E-2,5.399748338E-3,-2.443142116E-2,3.110916682E-2
2.585681708E0,-1.494989603E-2,9.224640504E-3,-2.847360134E-2,3.345652936E-2
2.595658708E0,-2.593548034E-2,1.061137165E-2,-3.071834743E-2,4.157964908E-2
2.605636708E0,-2.760133609E-3,1.183691151E-2,-3.326422513E-2,3.541524368E-2
2.615614708E0,1.110530720E-3,-4.576067515E-3,-3.221581936E-2,3.255814321E-2
2.625592708E0,-1.695637151E-3,1.162273896E-2,-3.550721705E-2,3.739954156E-2
2.635569708E0,-1.961221797E-3,-2.044743905E-3,-1.844211817E-2,1.865848577E-2
2.645547708E0,-8.824176466E-3,7.248838926E-3,-2.263340235E-2,2.535118652E-2
2.655525708E0,7.122669831E-3,-4.383145943E-3,-2.038748682E-2,2.203619778E-2
2.665502708E0,-1.254827325E-2,1.273889020E-3,-1.035834253E-2,1.632106660E-2
2.675480708E0,-1.121588581E-2,7.817389285E-3,-1.290246606E-2,1.879843877E-2
2.685458708E0,-2.077958831E-3,9.409037931E-3,-1.484724998E-2,1.769996440E-2
2.695436708E0,-4.235235370E-3,9.431668483E-3,-2.861861229E-2,3.042890991E-2
2.705413708E0,-2.029120876E-2,1.080743610E-2,-2.053542137E-2,3.082592024E-2
2.715391708E0,-1.325347259E-2,1.697121453E-2,-3.774903953E-2,4.345879248E-2
2.725369708E0,-1.049689641E-2,2.066239731E-2,-2.203230858E-2,3.197721249E-2
2.735346708E0,5.616279185E-4,2.684482288E-2,4.910491705E-3,2.729602297E-2
2.745324708E0,2.200394616E-3,2.676864462E-3,-2.293219507E-2,2.319251841E-2
2.755302708E0,6.256287202E-3,5.650338074E-3,-2.383032739E-2,2.527749896E-2
2.765280708E0,-7.407792400E-3,2.170943264E-3,-1.439876854E-2,1.633746977E-2
2.775257708E0,2.474633027E-3,-2.842459437E-3,-2.712289453E-2,2.738347662E-2
2.785235708E0,-1.682817815E-2,5.565507766E-3,-3.086511254E-2,3.559238161E-2
2.795213708E0,-9.703673646E-3,9.607697083E-3,-1.739137352E-2,2.211173892E-2
2.805190708E0,-1.894787948E-2,1.151445583E-2,-2.622066915E-2,3.433843795E-2
2.815168708E0,-1.725112599E-2,2.112443699E-3,-3.385479391E-2,3.805536541E-2
2.825146708E0,-1.598598952E-2,3.831369784E-3,-2.337541401E-2,2.857693538E-2
2.835124708E0,-2.292492259E-3,4.458867386E-4,-3.535051167E-2,3.542757416E-2
2.845101708E0,-1.448375189E-2,8.923125174E-4,-2.502198994E-2,2.892533960E-2
2.855079708E0,-5.961498455E-3,-6.315303538E-3,-2.157914937E-2,2.326117387E-2
2.865057708E0,-7.332731624E-3,2.005182923E-2,-1.693879902E-2,2.725376526E-2
2.875034708E0,2.444823647E-3,2.517390791E-3,-9.453193545E-3,1.008351562E-2
2.885012708E0,-1.016619982E-2,3.687994229E-3,-1.289486468E-2,1.682945202E-2
2.894990708E0,-3.669735384E-3,1.246698554E-2,-1.050042987E-2,1.670783390E-2
2.904968708E0,-7.375209019E-3,6.182544334E-3,-2.217615008E-2,2.417434994E-2
2.914945708E0,2.783716618E-3,2.610352384E-3,-1.693646014E-2,1.736106851E-2
2.924923708E0,-1.149773874E-3,7.809349364E-3,-1.813396990E-2,1.977748169E-2
2.934901708E0,-2.621505034E-2,6.456906656E-3,-1.918179095E-2,3.311890113E-2
