"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.724530792E0,-3.692209249E-2,-9.109012728E-2,-2.036643684E-2,1.003765109E-1
2.734476792E0,-1.885189835E-2,-8.844040669E-2,-2.904955208E-2,9.497881912E-2
2.744422792E0,-1.904638451E-2,-8.659154451E-2,-4.072761118E-2,9.756843063E-2
2.754367792E0,-2.599217093E-2,-8.529539038E-2,-2.995119274E-2,9.406365141E-2
2.764313792E0,-1.714232096E-2,-7.993366722E-2,-2.875485241E-2,8.666078617E-2
2.774259792E0,-1.435691641E-2,-7.766157626E-2,-3.594049573E-2,8.677073648E-2
2.784205792E0,-1.638001877E-2,-8.457367038E-2,-3.953419447E-2,9.478377113E-2
2.794151792E0,-2.076608489E-2,-8.665037298E-2,-2.995587051E-2,9.400463604E-2
2.804097792E0,-1.956565152E-2,-9.176489596E-2,-2.876011491E-2,9.813641047E-2
2.814043792E0,-6.439303339E-3,-8.977766491E-2,-2.442089617E-2,9.326239281E-2
2.823988792E0,-1.955472910E-2,-8.635991254E-2,-3.235439837E-2,9.427210095E-2
2.833934792E0,-1.869634414E-2,-9.245005259E-2,-3.220646381E-2,9.966855984E-2
2.843880792E0,-2.515740552E-2,-8.707624214E-2,-2.726965964E-2,9.465094471E-2
