Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
9.56,4.4,-0.991,2.16,5.0,Circle
9.57,4.4,-1.42,1.94,5.02,Circle
9.58,4.38,-1.77,1.64,5.0,Circle
9.59,4.32,-2.06,1.19,4.93,Circle
9.6,4.15,-2.35,1.01,4.87,Circle
9.61,3.98,-2.64,1.1,4.9,Circle
9.62,3.88,-2.92,1.2,5.01,Circle
9.63,3.73,-3.16,1.27,5.05,Circle
9.64,3.52,-3.39,1.28,5.06,Circle
9.65,3.28,-3.59,1.28,5.03,Circle
9.66,3.05,-3.74,1.16,4.96,Circle
9.67,2.8,-3.83,0.898,4.83,Circle
9.68,2.66,-3.82,0.657,4.7,Circle
9.69,2.54,-3.82,0.649,4.63,Circle
9.7,2.39,-3.9,0.853,4.65,Circle
9.71,2.23,-3.95,1.14,4.68,Circle
9.72,1.95,-3.98,1.36,4.63,Circle
9.73,1.53,-3.97,1.42,4.48,Circle
9.74,1.07,-3.9,1.43,4.29,Circle
9.75,0.569,-3.84,1.33,4.1,Circle
9.76,0.119,-3.89,1.25,4.09,Circle
9.77,-0.269,-4.04,1.14,4.21,Circle
9.78,-0.657,-4.16,1.0,4.33,Circle
9.79,-1.06,-4.22,0.835,4.43,Circle
9.8,-1.41,-4.22,0.678,4.5,Circle
9.81,-1.62,-4.24,0.532,4.57,Circle
9.82,-1.64,-4.4,0.415,4.72,Circle
9.83,-1.39,-4.53,0.264,4.74,Circle
9.84,-0.876,-4.61,0.0991,4.69,Circle
9.85,-0.283,-4.63,-0.0435,4.64,Circle
9.86,0.102,-4.47,-0.0899,4.48,Circle
9.87,-0.048,-4.25,-0.0669,4.25,Circle
9.88,-0.491,-4.17,-0.0172,4.2,Circle
9.89,-1.03,-4.25,0.0209,4.38,Circle
9.9,-1.46,-4.42,-0.0207,4.66,Circle
9.91,-1.65,-4.47,-0.206,4.77,Circle
9.92,-1.39,-4.19,-0.548,4.45,Circle
9.93,-1.29,-3.79,-0.738,4.07,Circle
9.94,-1.72,-3.5,-0.787,3.98,Circle
9.94,-2.49,-3.4,-0.796,4.28,Circle
9.95,-3.28,-3.54,-0.723,4.88,Circle
9.96,-3.77,-3.64,-0.449,5.25,Circle
9.97,-3.67,-3.53,-0.0159,5.09,Circle
9.98,-3.15,-3.28,0.263,4.56,Circle
9.99,-2.58,-2.9,0.362,3.89,Circle
10.0,-2.1,-2.3,0.327,3.13,Circle
10.0,-2.09,-1.71,0.43,2.73,Circle
10.0,-2.96,-1.51,0.886,3.44,Circle
10.0,-3.95,-1.46,1.64,4.52,Circle
10.0,-4.6,-1.35,2.4,5.36,Circle
10.1,-4.69,-1.22,2.81,5.6,Circle
10.1,-4.09,-0.952,2.75,5.02,Circle
10.1,-3.35,-0.883,2.12,4.06,Circle
10.1,-2.77,-1.07,1.11,3.16,Circle
10.1,-2.51,-1.14,0.325,2.78,Circle
10.1,-2.65,-1.14,0.106,2.89,Circle
10.1,-2.98,-1.06,0.542,3.21,Circle
10.1,-3.11,-0.718,1.33,3.46,Circle
10.1,-3.04,-0.475,1.9,3.62,Circle
10.1,-3.05,-0.398,1.93,3.63,Circle
10.2,-3.17,-0.285,1.48,3.51,Circle
10.2,-3.34,-0.312,0.962,3.49,Circle
10.2,-3.57,-0.292,0.833,3.68,Circle
10.2,-3.62,-0.0936,1.02,3.76,Circle
10.2,-3.47,0.151,1.26,3.69,Circle
10.2,-3.06,0.465,1.51,3.44,Circle
10.2,-2.65,1.0,1.64,3.27,Circle
10.2,-2.54,1.4,1.45,3.25,Circle
10.2,-2.76,1.5,0.958,3.28,Circle
10.2,-3.3,1.43,0.464,3.62,Circle
10.3,-3.95,1.48,0.357,4.23,Circle
10.3,-4.35,1.64,0.532,4.68,Circle
10.3,-4.52,1.56,0.792,4.85,Circle
10.3,-4.45,1.67,1.19,4.9,Circle
10.3,-4.1,1.86,1.71,4.82,Circle
10.3,-3.59,1.83,2.13,4.56,Circle
10.3,-3.04,1.75,2.4,4.25,Circle
10.3,-2.45,1.68,2.72,4.03,Circle
10.3,-1.93,1.65,3.14,4.04,Circle
10.3,-1.48,1.85,3.45,4.18,Circle
10.4,-1.13,2.23,3.54,4.33,Circle
10.4,-1.05,2.6,3.35,4.37,Circle
10.4,-1.27,2.81,2.69,4.09,Circle
10.4,-1.51,2.91,2.12,3.9,Circle
10.4,-1.77,2.9,2.11,3.99,Circle
10.4,-2.08,2.69,2.48,4.21,Circle
10.4,-2.25,2.49,2.98,4.49,Circle
10.4,-2.27,2.41,3.5,4.82,Circle
10.4,-2.04,2.46,3.87,5.02,Circle
10.4,-1.51,2.51,3.86,4.85,Circle
10.5,-1.07,2.54,3.31,4.31,Circle
10.5,-0.564,2.66,2.56,3.73,Circle
10.5,-0.121,2.74,1.83,3.3,Circle
10.5,0.282,2.78,1.69,3.26,Circle
10.5,0.671,2.78,2.29,3.66,Circle
10.5,1.12,2.81,3.16,4.38,Circle
10.5,1.61,2.85,3.98,5.15,Circle
10.5,2.06,2.81,4.56,5.74,Circle
10.5,2.31,2.66,4.72,5.89,Circle
10.5,2.68,2.51,4.51,5.81,Circle
10.6,3.22,2.42,4.18,5.81,Circle
10.6,3.73,2.3,3.87,5.84,Circle
10.6,4.03,2.13,3.67,5.85,Circle
10.6,4.13,1.94,3.55,5.78,Circle
10.6,4.18,1.7,3.47,5.7,Circle
10.6,4.25,1.51,3.4,5.64,Circle
10.6,4.25,1.28,3.22,5.48,Circle
10.6,4.17,1.08,3.05,5.28,Circle
10.6,4.06,0.88,3.06,5.16,Circle
10.6,3.93,0.575,3.17,5.08,Circle
10.7,3.87,0.37,3.17,5.02,Circle
10.7,4.0,0.274,3.07,5.05,Circle
10.7,4.25,0.245,2.86,5.13,Circle
10.7,4.59,0.236,2.47,5.22,Circle
10.7,4.99,0.247,2.04,5.4,Circle
10.7,5.28,0.139,1.57,5.51,Circle
10.7,5.43,0.0973,1.14,5.55,Circle
10.7,5.2,0.0166,0.942,5.28,Circle
10.7,4.73,-0.185,1.07,4.85,Circle
10.7,4.2,-0.441,1.27,4.41,Circle
10.8,3.87,-0.717,1.32,4.15,Circle
10.8,3.85,-0.919,1.17,4.13,Circle
10.8,3.85,-1.05,1.06,4.12,Circle
10.8,3.86,-1.17,1.09,4.18,Circle
10.8,3.8,-1.29,1.04,4.15,Circle
10.8,3.57,-1.53,0.83,3.98,Circle
10.8,3.3,-1.78,0.621,3.8,Circle
10.8,2.96,-1.97,0.634,3.61,Circle
10.8,2.57,-2.17,0.71,3.43,Circle
10.8,2.28,-2.35,0.882,3.39,Circle
10.9,2.1,-2.5,1.23,3.49,Circle
10.9,2.13,-2.75,1.59,3.83,Circle
10.9,2.23,-3.0,1.71,4.11,Circle
10.9,2.28,-3.14,1.43,4.14,Circle
10.9,2.28,-3.16,0.947,4.01,Circle
10.9,2.31,-3.27,0.509,4.03,Circle
10.9,2.3,-3.46,0.27,4.16,Circle
10.9,2.29,-3.55,0.321,4.24,Circle
10.9,2.34,-3.64,0.587,4.37,Circle
10.9,2.39,-3.77,0.859,4.54,Circle
11.0,2.35,-3.74,0.811,4.49,Circle
11.0,2.09,-3.6,0.542,4.2,Circle
11.0,1.71,-3.52,0.265,3.92,Circle
11.0,1.31,-3.55,0.0622,3.79,Circle
11.0,0.864,-3.57,-0.0347,3.68,Circle
11.0,0.585,-3.54,-0.0957,3.59,Circle
11.0,0.379,-3.5,-0.145,3.53,Circle
11.0,0.104,-3.47,-0.267,3.48,Circle
11.0,-0.251,-3.48,-0.449,3.52,Circle
11.0,-0.589,-3.51,-0.562,3.6,Circle
11.1,-0.941,-3.54,-0.659,3.72,Circle
11.1,-1.18,-3.38,-0.733,3.66,Circle
11.1,-1.04,-3.29,-0.616,3.5,Circle
11.1,-0.463,-3.25,-0.256,3.3,Circle
11.1,-0.103,-3.34,0.0655,3.34,Circle
11.1,0.0447,-3.41,0.276,3.42,Circle
11.1,0.195,-3.51,0.372,3.54,Circle
11.1,0.0649,-3.76,0.379,3.78,Circle
11.1,-0.231,-3.84,0.316,3.86,Circle
11.1,-0.431,-3.74,0.264,3.78,Circle
11.2,-0.607,-3.66,0.38,3.73,Circle
11.2,-0.949,-3.63,0.601,3.8,Circle
11.2,-1.49,-3.7,0.778,4.06,Circle
11.2,-1.91,-3.8,0.792,4.33,Circle
11.2,-2.17,-3.82,0.564,4.43,Circle
11.2,-2.28,-3.78,0.152,4.42,Circle
11.2,-2.23,-3.71,-0.186,4.33,Circle
11.2,-2.15,-3.64,-0.401,4.25,Circle
11.2,-2.26,-3.5,-0.515,4.2,Circle
11.2,-2.28,-3.06,-0.453,3.84,Circle
11.3,-2.36,-2.67,-0.306,3.57,Circle
11.3,-2.62,-2.5,-0.159,3.63,Circle
11.3,-2.86,-2.34,-0.0837,3.7,Circle
11.3,-3.05,-2.27,-0.138,3.81,Circle
11.3,-3.22,-2.33,-0.289,3.98,Circle
11.3,-3.11,-2.03,-0.381,3.73,Circle
11.3,-2.82,-1.82,-0.404,3.37,Circle
11.3,-2.4,-1.61,-0.423,2.92,Circle
11.3,-1.9,-1.24,-0.531,2.33,Circle
11.3,-1.7,-1.21,-0.551,2.15,Circle
11.4,-1.9,-1.17,-0.287,2.25,Circle
11.4,-2.45,-1.02,0.282,2.67,Circle
11.4,-3.06,-1.15,0.758,3.36,Circle
11.4,-3.73,-1.42,1.09,4.14,Circle
11.4,-4.39,-1.25,1.47,4.8,Circle
11.4,-4.74,-0.919,1.55,5.07,Circle
11.4,-4.68,-0.67,1.4,4.94,Circle
11.4,-4.38,-0.404,1.19,4.55,Circle
11.4,-4.06,-0.26,0.891,4.16,Circle
11.4,-3.92,-0.00549,0.704,3.98,Circle
11.5,-3.99,0.298,0.846,4.09,Circle
11.5,-4.09,0.162,1.08,4.23,Circle
11.5,-4.24,-0.0153,1.33,4.45,Circle
11.5,-4.4,0.0545,1.64,4.69,Circle
11.5,-4.41,-0.000872,1.93,4.81,Circle
11.5,-4.29,0.251,1.89,4.69,Circle
11.5,-4.12,0.738,1.57,4.47,Circle
11.5,-3.96,0.99,1.23,4.26,Circle
11.5,-3.75,1.22,1.0,4.07,Circle
11.5,-3.65,1.51,0.986,4.07,Circle
11.6,-3.51,1.42,1.22,3.98,Circle
11.6,-3.49,1.15,1.63,4.02,Circle
11.6,-3.64,0.852,2.1,4.29,Circle
11.6,-3.83,0.571,2.43,4.58,Circle
11.6,-3.98,0.671,2.59,4.79,Circle
11.6,-3.91,0.966,2.57,4.78,Circle
11.6,-3.61,1.33,2.46,4.56,Circle
11.6,-3.31,1.94,2.37,4.5,Circle
11.6,-3.0,2.53,2.41,4.6,Circle
11.6,-2.92,2.89,2.49,4.8,Circle
11.7,-2.93,3.06,2.61,4.98,Circle
11.7,-2.78,3.37,2.81,5.2,Circle
11.7,-2.55,3.85,2.96,5.48,Circle
11.7,-2.4,4.12,3.16,5.72,Circle
11.7,-2.72,4.38,3.61,6.29,Circle
11.7,-3.35,4.75,4.07,7.1,Circle
11.7,-3.68,4.99,4.6,7.72,Circle
11.7,-3.43,5.13,5.13,8.02,Circle
11.7,-2.56,5.14,5.83,8.18,Circle
11.7,-1.55,4.92,6.69,8.45,Circle
11.8,-0.447,4.59,7.37,8.69,Circle
11.8,0.834,4.25,8.03,9.12,Circle
11.8,2.28,3.94,8.79,9.9,Circle
11.8,3.86,3.7,9.26,10.7,Circle
11.8,5.22,3.61,9.18,11.2,Circle
11.8,6.15,3.42,8.84,11.3,Circle
11.8,6.72,3.0,8.34,11.1,Circle
11.8,7.07,2.56,7.48,10.6,Circle
11.8,7.22,1.99,6.37,9.83,Circle
11.8,7.13,1.4,5.11,8.88,Circle
11.9,6.95,0.992,4.14,8.15,Circle
11.9,6.6,0.486,3.79,7.63,Circle
11.9,6.36,0.00333,3.77,7.4,Circle
11.9,6.37,-0.337,3.8,7.43,Circle
11.9,6.52,-0.675,3.72,7.54,Circle
11.9,6.79,-0.975,3.5,7.7,Circle
11.9,7.0,-1.25,3.23,7.81,Circle
11.9,7.09,-1.6,3.01,7.87,Circle
11.9,7.16,-1.92,2.75,7.9,Circle
11.9,7.09,-2.26,2.4,7.81,Circle
12.0,6.91,-2.43,2.06,7.61,Circle
12.0,6.64,-2.53,1.89,7.35,Circle
12.0,6.34,-2.75,1.91,7.17,Circle
12.0,5.96,-3.0,2.0,6.97,Circle
12.0,5.61,-3.33,1.95,6.81,Circle
12.0,5.39,-3.6,1.66,6.69,Circle
12.0,5.1,-3.86,1.27,6.53,Circle
12.0,4.69,-4.07,0.894,6.28,Circle
12.0,4.33,-4.23,0.477,6.07,Circle
12.0,3.99,-4.36,-0.00616,5.91,Circle
12.1,3.74,-4.46,-0.346,5.83,Circle
12.1,3.59,-4.54,-0.414,5.8,Circle
12.1,3.54,-4.5,-0.291,5.73,Circle
12.1,3.48,-4.48,-0.215,5.67,Circle
12.1,3.4,-4.53,-0.117,5.66,Circle
12.1,3.29,-4.62,0.108,5.67,Circle
12.1,3.01,-4.7,0.261,5.59,Circle
12.1,2.48,-4.6,0.17,5.23,Circle
12.1,1.88,-4.47,-0.141,4.85,Circle
12.1,1.4,-4.46,-0.547,4.71,Circle
12.2,1.17,-4.53,-0.9,4.77,Circle
12.2,1.08,-4.61,-1.03,4.84,Circle
12.2,0.97,-4.58,-0.906,4.77,Circle
12.2,0.65,-4.56,-0.709,4.66,Circle
12.2,0.143,-4.67,-0.563,4.71,Circle
12.2,-0.443,-4.81,-0.539,4.86,Circle
12.2,-0.988,-4.85,-0.485,4.97,Circle
12.2,-1.17,-4.91,-0.214,5.05,Circle
12.2,-0.922,-4.94,0.214,5.03,Circle
12.2,-0.539,-4.96,0.482,5.02,Circle
12.2,-0.0413,-4.93,0.521,4.96,Circle
12.3,0.218,-4.92,0.402,4.94,Circle
12.3,-0.0239,-4.9,0.175,4.9,Circle
12.3,-0.652,-4.83,0.0348,4.87,Circle
12.3,-1.27,-4.83,0.00993,4.99,Circle
12.3,-1.65,-4.76,0.0695,5.04,Circle
12.3,-1.95,-4.64,0.3,5.04,Circle
12.3,-2.1,-4.53,0.489,5.02,Circle
12.3,-1.98,-4.39,0.393,4.84,Circle
12.3,-1.61,-4.1,0.202,4.4,Circle
12.3,-1.22,-4.08,-0.125,4.26,Circle
12.4,-1.24,-4.08,-0.649,4.31,Circle
12.4,-1.22,-3.92,-1.04,4.24,Circle
12.4,-1.39,-3.89,-1.21,4.31,Circle
12.4,-1.86,-3.72,-1.06,4.29,Circle
12.4,-2.48,-3.33,-0.657,4.21,Circle
12.4,-2.62,-3.04,-0.2,4.02,Circle
12.4,-2.07,-2.68,0.47,3.42,Circle
12.4,-1.43,-2.35,1.2,3.0,Circle
12.4,-1.07,-2.11,1.61,2.86,Circle
12.4,-1.43,-1.95,1.69,2.95,Circle
12.5,-2.37,-1.86,1.82,3.52,Circle
12.5,-3.51,-1.77,2.2,4.51,Circle
12.5,-4.22,-1.67,2.65,5.26,Circle
12.5,-4.28,-1.32,3.03,5.41,Circle
12.5,-4.02,-0.802,3.26,5.23,Circle
12.5,-3.66,-0.29,2.94,4.7,Circle
12.5,-3.63,0.149,2.27,4.28,Circle
12.5,-4.14,0.358,1.72,4.49,Circle
12.5,-4.77,0.361,1.5,5.02,Circle
12.5,-5.34,0.257,1.77,5.63,Circle
12.6,-5.73,0.165,2.26,6.16,Circle
12.6,-5.72,0.316,2.71,6.34,Circle
12.6,-5.3,0.603,2.87,6.05,Circle
12.6,-4.73,1.25,2.65,5.57,Circle
12.6,-4.55,2.11,2.2,5.48,Circle
12.6,-4.73,2.53,1.68,5.62,Circle
12.6,-4.9,2.68,1.71,5.84,Circle
12.6,-4.71,2.7,2.45,5.96,Circle
12.6,-4.27,2.51,3.77,6.23,Circle
12.6,-3.65,2.32,5.08,6.67,Circle
12.7,-2.76,2.15,5.82,6.79,Circle
12.7,-1.66,1.99,5.88,6.43,Circle
12.7,-0.681,1.91,5.24,5.62,Circle
12.7,-0.327,2.01,4.29,4.75,Circle
12.7,-0.668,2.16,3.58,4.23,Circle
12.7,-1.28,2.26,3.34,4.23,Circle
12.7,-1.95,2.17,3.49,4.55,Circle
12.7,-2.43,2.0,3.74,4.89,Circle
12.7,-2.72,1.84,3.68,4.93,Circle
12.7,-3.12,1.56,3.23,4.75,Circle
12.8,-3.58,1.34,2.43,4.53,Circle
12.8,-3.73,1.3,1.67,4.29,Circle
12.8,-3.29,1.32,1.39,3.81,Circle
12.8,-2.39,1.5,1.45,3.17,Circle
12.8,-1.91,1.45,1.7,2.94,Circle
12.8,-1.53,1.54,2.38,3.22,Circle
12.8,-1.1,1.55,3.5,3.98,Circle
12.8,-0.58,1.58,4.6,4.9,Circle
12.8,0.0261,1.82,5.29,5.59,Circle
12.8,0.442,2.01,5.48,5.85,Circle
12.9,0.574,2.15,5.29,5.74,Circle
12.9,0.683,2.3,5.03,5.57,Circle
12.9,1.08,2.42,5.02,5.68,Circle
12.9,2.04,2.58,5.22,6.17,Circle
12.9,3.43,2.64,5.4,6.92,Circle
12.9,4.88,2.74,5.48,7.83,Circle
12.9,5.76,2.75,5.58,8.48,Circle
12.9,6.03,2.56,5.8,8.75,Circle
12.9,5.97,2.21,5.9,8.68,Circle
12.9,5.82,1.89,5.74,8.39,Circle
13.0,5.62,1.51,5.36,7.91,Circle
13.0,5.58,1.07,4.82,7.45,Circle
13.0,5.87,0.752,4.23,7.28,Circle
13.0,6.31,0.488,3.69,7.33,Circle
13.0,6.74,0.273,3.21,7.47,Circle
13.0,7.09,0.0273,2.81,7.63,Circle
13.0,7.44,-0.283,2.52,7.86,Circle
13.0,7.92,-0.56,2.31,8.27,Circle
13.0,8.34,-0.758,2.05,8.62,Circle
13.0,8.69,-0.946,1.79,8.92,Circle
13.1,8.86,-1.3,1.54,9.08,Circle
13.1,8.94,-1.7,1.33,9.19,Circle
13.1,8.95,-2.06,1.02,9.24,Circle
13.1,8.87,-2.36,0.634,9.2,Circle
13.1,8.55,-2.71,0.387,8.98,Circle
13.1,8.11,-3.11,0.249,8.68,Circle
13.1,7.6,-3.55,0.106,8.39,Circle
13.1,7.02,-3.84,0.0375,8.0,Circle
13.1,6.56,-4.18,0.0928,7.78,Circle
13.1,6.19,-4.52,0.298,7.67,Circle
13.2,5.8,-4.65,0.613,7.46,Circle
13.2,5.43,-4.83,0.853,7.31,Circle
13.2,5.16,-5.16,0.852,7.35,Circle
13.2,4.92,-5.51,0.651,7.41,Circle
13.2,4.58,-5.74,0.317,7.35,Circle
13.2,4.19,-5.93,0.0452,7.26,Circle
13.2,3.76,-6.13,-0.162,7.2,Circle
13.2,3.28,-6.25,-0.419,7.07,Circle
13.2,2.78,-6.3,-0.652,6.92,Circle
13.2,2.32,-6.43,-0.773,6.88,Circle
13.3,1.86,-6.62,-0.815,6.92,Circle
13.3,1.47,-6.9,-0.962,7.12,Circle
13.3,1.19,-7.17,-1.27,7.38,Circle
13.3,0.932,-7.43,-1.7,7.68,Circle
13.3,0.723,-7.65,-2.1,7.96,Circle
13.3,0.606,-7.87,-2.31,8.22,Circle
13.3,0.481,-7.94,-2.09,8.22,Circle
13.3,0.33,-7.78,-1.66,7.96,Circle
13.3,0.0287,-7.66,-1.3,7.77,Circle
13.3,-0.344,-7.51,-0.975,7.58,Circle
13.4,-0.816,-7.33,-0.562,7.4,Circle
13.4,-1.6,-7.25,-0.108,7.43,Circle
13.4,-2.29,-6.97,0.33,7.34,Circle
13.4,-2.84,-6.52,0.58,7.13,Circle
13.4,-3.32,-5.97,0.564,6.86,Circle
13.4,-3.49,-5.19,0.281,6.26,Circle
13.4,-3.38,-4.48,-0.141,5.61,Circle
13.4,-3.14,-3.75,-0.344,4.91,Circle
13.4,-3.31,-3.2,-0.0309,4.61,Circle
13.4,-3.98,-2.98,0.496,5.0,Circle
13.5,-5.16,-2.92,0.685,5.97,Circle
13.5,-6.3,-2.48,0.694,6.81,Circle
13.5,-6.91,-1.54,0.981,7.14,Circle
13.5,-6.67,-0.889,1.49,6.89,Circle
13.5,-5.78,-0.509,2.03,6.15,Circle
13.5,-4.45,-0.107,2.13,4.93,Circle
13.5,-3.64,0.469,1.8,4.09,Circle
13.5,-4.37,0.542,1.46,4.64,Circle
13.5,-5.8,0.455,1.67,6.05,Circle
13.5,-6.65,0.52,2.5,7.13,Circle
13.6,-6.65,0.329,3.61,7.57,Circle
13.6,-6.0,-0.083,4.25,7.35,Circle
13.6,-5.11,-0.592,4.04,6.54,Circle
13.6,-4.06,-1.15,3.19,5.28,Circle
13.6,-2.67,-1.33,2.04,3.61,Circle
13.6,-1.4,-0.96,0.879,1.91,Circle
13.6,-1.3,-0.504,0.067,1.39,Circle
13.6,-2.08,-0.35,-0.206,2.12,Circle
13.6,-2.84,-0.228,-0.0682,2.85,Circle
13.6,-3.4,-0.0153,0.577,3.45,Circle
13.7,-3.58,0.191,1.51,3.88,Circle
13.7,-3.29,0.381,2.07,3.91,Circle
13.7,-2.91,0.57,1.98,3.56,Circle
13.7,-2.64,0.885,1.46,3.14,Circle
13.7,-2.74,1.27,0.942,3.16,Circle
13.7,-2.88,1.6,0.913,3.41,Circle
13.7,-3.09,1.74,1.51,3.85,Circle
13.7,-3.38,1.74,2.34,4.46,Circle
13.7,-3.56,1.8,3.09,5.05,Circle
13.7,-3.47,1.8,3.55,5.28,Circle
13.8,-3.08,1.82,3.49,5.0,Circle
13.8,-2.6,2.03,3.3,4.67,Circle
13.8,-2.3,2.25,3.31,4.62,Circle
13.8,-1.93,2.33,3.41,4.56,Circle
13.8,-1.61,2.53,3.61,4.69,Circle
13.8,-1.59,2.78,3.86,5.02,Circle
13.8,-1.53,3.02,4.17,5.37,Circle
13.8,-1.39,3.17,4.47,5.65,Circle
13.8,-1.45,3.21,4.53,5.74,Circle
13.8,-1.62,3.15,4.34,5.6,Circle
13.9,-1.8,3.12,3.95,5.35,Circle
13.9,-1.97,3.06,3.42,5.0,Circle
13.9,-1.89,3.12,3.0,4.73,Circle
13.9,-1.48,3.13,3.17,4.7,Circle
13.9,-0.69,3.23,3.7,4.96,Circle
13.9,0.217,3.24,4.22,5.33,Circle
13.9,1.11,3.37,4.76,5.94,Circle
13.9,1.98,3.56,5.37,6.74,Circle
13.9,2.51,3.57,6.06,7.47,Circle
13.9,2.95,3.5,6.74,8.14,Circle
14.0,3.6,3.4,7.58,9.05,Circle
14.0,4.34,3.24,8.19,9.82,Circle
14.0,5.03,3.04,8.18,10.1,Circle
14.0,5.79,2.82,7.68,10.0,Circle
14.0,6.36,2.44,7.04,9.79,Circle
14.0,6.69,2.07,6.32,9.44,Circle
14.0,6.87,1.74,5.64,9.06,Circle
14.0,6.98,1.35,5.11,8.76,Circle
14.0,7.08,0.921,4.7,8.55,Circle
14.0,7.09,0.473,4.45,8.38,Circle
14.1,6.8,0.00907,4.46,8.13,Circle
14.1,6.43,-0.355,4.49,7.85,Circle
14.1,6.08,-0.682,4.28,7.47,Circle
14.1,5.63,-0.988,3.83,6.88,Circle
14.1,5.2,-1.31,3.13,6.21,Circle
14.1,4.94,-1.56,2.29,5.67,Circle
14.1,4.86,-1.84,1.45,5.4,Circle
14.1,5.07,-2.16,0.728,5.56,Circle
14.1,5.52,-2.41,0.276,6.03,Circle
14.1,5.99,-2.71,0.335,6.59,Circle
14.2,6.41,-3.04,0.821,7.14,Circle
14.2,6.61,-3.4,1.33,7.55,Circle
14.2,6.53,-3.77,1.8,7.76,Circle
14.2,6.19,-4.19,2.09,7.76,Circle
14.2,5.61,-4.56,1.98,7.49,Circle
14.2,5.07,-4.85,1.62,7.2,Circle
14.2,4.8,-5.14,1.24,7.15,Circle
14.2,4.81,-5.42,0.94,7.3,Circle
14.2,4.96,-5.65,0.722,7.55,Circle
14.2,4.93,-5.79,0.569,7.62,Circle
14.3,4.69,-5.84,0.508,7.51,Circle
14.3,4.33,-5.88,0.522,7.32,Circle
14.3,4.04,-6.04,0.584,7.29,Circle
14.3,3.57,-6.24,0.642,7.22,Circle
14.3,2.98,-6.23,0.521,6.92,Circle
14.3,2.41,-6.28,0.148,6.73,Circle
14.3,1.71,-6.32,-0.234,6.55,Circle
14.3,0.923,-6.26,-0.456,6.35,Circle
14.3,0.148,-6.19,-0.413,6.2,Circle
14.3,-0.488,-6.2,-0.267,6.22,Circle
14.4,-1.01,-6.21,-0.313,6.3,Circle
14.4,-1.4,-6.16,-0.557,6.34,Circle
14.4,-1.47,-5.98,-1.0,6.24,Circle
14.4,-1.51,-6.01,-1.36,6.35,Circle
14.4,-1.42,-5.89,-1.55,6.25,Circle
14.4,-1.06,-5.67,-1.57,5.98,Circle
14.4,-0.589,-5.53,-1.45,5.75,Circle
14.4,-0.41,-5.31,-1.18,5.46,Circle
14.4,-0.658,-5.08,-0.869,5.2,Circle
14.4,-1.19,-4.59,-0.511,4.77,Circle
14.5,-1.86,-4.38,-0.39,4.77,Circle
14.5,-2.28,-4.29,-0.344,4.87,Circle
14.5,-2.26,-4.06,-0.227,4.65,Circle
14.5,-1.94,-3.9,-0.418,4.37,Circle
14.5,-1.42,-3.64,-0.927,4.02,Circle
14.5,-1.4,-3.54,-1.55,4.11,Circle
14.5,-1.77,-3.58,-1.95,4.45,Circle
14.5,-2.39,-3.62,-2.11,4.82,Circle
14.5,-2.78,-3.56,-1.99,4.93,Circle
14.5,-3.04,-3.26,-1.62,4.74,Circle
14.6,-3.74,-3.03,-1.28,4.98,Circle
14.6,-4.59,-2.7,-0.992,5.42,Circle
14.6,-5.48,-2.31,-0.687,5.99,Circle
14.6,-6.25,-2.21,-0.499,6.65,Circle
14.6,-6.4,-2.18,-0.495,6.78,Circle
14.6,-5.96,-2.08,-0.575,6.34,Circle
14.6,-5.35,-2.02,-0.514,5.74,Circle
14.6,-4.49,-1.88,-0.26,4.87,Circle
14.6,-4.3,-1.84,-0.0197,4.68,Circle
14.6,-4.62,-1.63,0.353,4.91,Circle
14.7,-5.29,-1.3,1.01,5.54,Circle
14.7,-5.97,-0.954,1.68,6.28,Circle
14.7,-6.14,-0.622,2.05,6.5,Circle
14.7,-5.93,-0.328,2.15,6.32,Circle
14.7,-5.64,-0.407,2.14,6.05,Circle
14.7,-5.19,-0.626,2.18,5.67,Circle
14.7,-4.46,-0.796,2.38,5.12,Circle
14.7,-3.45,-0.927,2.88,4.59,Circle
14.7,-2.72,-0.817,3.56,4.56,Circle
14.7,-2.62,-0.271,4.14,4.91,Circle
14.8,-3.04,0.294,4.41,5.37,Circle
14.8,-3.55,0.774,4.57,5.83,Circle
14.8,-3.94,1.21,4.79,6.32,Circle
14.8,-4.19,1.36,5.02,6.68,Circle
14.8,-4.17,1.51,5.28,6.89,Circle
14.8,-3.91,1.67,5.5,6.95,Circle
14.8,-3.54,1.88,5.77,7.02,Circle
14.8,-3.1,2.26,5.81,6.96,Circle
14.8,-2.53,2.7,5.54,6.66,Circle
14.8,-1.82,3.25,5.31,6.48,Circle
14.9,-1.24,3.83,5.15,6.54,Circle
14.9,-1.12,4.12,5.08,6.63,Circle
14.9,-1.33,4.16,5.22,6.81,Circle
14.9,-1.64,4.26,5.59,7.21,Circle
14.9,-1.82,4.44,5.79,7.52,Circle
14.9,-1.76,4.61,5.74,7.57,Circle
14.9,-1.38,4.68,5.34,7.24,Circle
14.9,-0.911,4.65,4.63,6.62,Circle
14.9,-0.519,4.48,4.1,6.1,Circle
14.9,-0.104,4.23,4.05,5.86,Circle
15.0,0.396,4.04,4.21,5.85,Circle
15.0,0.69,3.9,4.44,5.95,Circle
15.0,0.759,3.73,4.63,5.99,Circle
15.0,0.81,3.55,4.8,6.02,Circle
15.0,0.508,3.16,4.92,5.87,Circle
